#2.32908585e-1  9.62041818e-5
2.4458e-1	7.8e-5 #JOSU
2.53921948e-1  6.48770068e-5
2.76831168e-1  4.43442526e-5
3.01807293e-1  3.04120919e-5
3.30007178e-1  2.03541375e-5
3.58722996e-1  1.41128435e-5
3.89554968e-1  9.62197544e-6
4.28049430e-1  6.72794007e-6
4.72198186e-1  4.78825962e-6
5.18859162e-1  3.39633754e-6
5.70131013e-1  2.41716568e-6
6.26469369e-1  1.69727539e-6
6.88374885e-1  1.20794703e-6
7.56397687e-1  8.59693150e-7
8.34412081e-1  6.05691922e-7
9.30857109e-1  4.41988580e-7
1.01143074e+0  3.09906148e-7
1.11574909e+0  2.23362284e-7
1.23082677e+0  1.63444527e-7
1.37386156e+0  1.26114215e-7
1.52152320e+0  1.06571981e-7
1.66532322e+0  1.52928204e-7
1.71846331e+0  2.56646100e-7
1.73201120e+0  4.45457168e-7
1.75253355e+0  7.41305093e-7
1.75942824e+0  1.25987698e-6
1.76635004e+0  2.14121018e-6
1.77329908e+0  3.63907039e-6
