5.99987868e-1  6.05299907e-3
5.99987868e-1  3.44250565e-1
5.99987868e-1  1.25357017e-1
5.99987868e-1  7.56459431e-2
5.99987868e-1  4.56480925e-2
5.99987868e-1  2.20634210e-2
5.99987868e-1  1.00307548e-2
5.99987868e-1  2.07735948e-1
5.99987868e-1  3.57426082e-3
5.99987868e-1  1.77087249e-3
6.14290449e-1  6.63814250e-1
6.54119676e-1  6.98204867e-1
6.96531343e-1  6.85104404e-1
7.41692887e-1  5.51586297e-1
7.89782606e-1  4.21327557e-1
8.40990355e-1  3.29367239e-1
8.85031683e-1  2.62954773e-1
9.61099491e-1  1.89362991e-1
1.02341505e+0  1.41037094e-1
1.08977100e+0  1.01139167e-1
1.16042933e+0  7.22233063e-2
1.23566899e+0  5.24502378e-2
1.31578702e+0  3.73758815e-2
1.40109973e+0  2.62997338e-2
1.49194392e+0  1.88201621e-2
1.58867825e+0  1.33548593e-2
1.69168462e+0  8.80369194e-3
1.80136969e+0  5.71863356e-3
1.91816650e+0  3.70685577e-3
1.99889999e+0  2.27965325e-3

