1.10457325e-1  5.60951830e-1
1.10891878e-1  4.28481391e-1
1.11328140e-1  2.54247598e-1
1.11766119e-1  1.63423395e-1
1.12205820e-1  9.62924888e-2
1.12647252e-1  6.97338790e-2
1.13090420e-1  4.26750692e-2
1.13535332e-1  2.75460688e-2
1.13981993e-1  1.63449848e-2
1.13981993e-1  1.24850681e-2
1.14880596e-1  7.40825307e-3
1.14880596e-1  4.78190786e-3
1.15786283e-1  2.83743614e-3
1.15786283e-1  2.00922254e-3
1.16699109e-1  1.25046215e-3
1.16699109e-1  8.02635898e-4
1.17619133e-1  4.76259303e-4
1.17619133e-1  3.63789256e-4
1.18081861e-1  2.16771801e-4
1.18546409e-1  1.39334979e-4
1.19012786e-1  8.40808607e-5
1.19293491e-1  5.94385059e-5
1.19951049e-1  3.68471784e-5
1.21849826e-1  2.39853291e-5
1.26232695e-1  1.42561345e-5
1.28230908e-1  1.11117561e-5
1.33365923e-1  6.72794007e-6
1.37082300e-1  4.41651397e-6
1.41567692e-1  2.61181301e-6
1.44714937e-1  2.02207918e-6
1.50038027e-1  1.23537087e-6
1.56660214e-1  8.23564486e-7
1.64864261e-1  5.06691383e-7
1.70794334e-1  3.90964365e-7
1.79034220e-1  2.50245640e-7
1.86203656e-1  1.68473719e-7
1.96725756e-1  1.02812020e-7
2.05408587e-1  8.00455759e-8
2.20451205e-1  5.57661825e-8
2.35668286e-1  3.99344396e-8
2.58956203e-1  2.86977354e-8
2.69855382e-1  2.41998466e-8
2.70385683e-1  1.46648502e-8
2.70385683e-1  9.46592424e-9
2.71715999e-1  5.01338712e-9
2.81213294e-1  4.19512443e-9
3.00624599e-1  2.99993734e-9
3.30331272e-1  2.54577025e-9
3.60740781e-1  7.89235259e-4
3.60605909e-1  6.13091049e-4
3.60134257e-1  3.95740383e-4
3.60134257e-1  2.55444034e-4
3.60134257e-1  1.51572585e-4
3.60134257e-1  1.15778269e-4
3.60134257e-1  6.75522542e-5
3.60134257e-1  4.36038904e-5
3.60134257e-1  2.54412258e-5
3.60134257e-1  1.94332048e-5
3.60134257e-1  1.15310624e-5
3.60134257e-1  7.44311477e-6
3.60134257e-1  4.41651397e-6
3.60134257e-1  3.37354109e-6
3.60134257e-1  1.96833401e-6
3.60134257e-1  1.27052786e-6
3.60134257e-1  7.41305093e-7
3.60134257e-1  5.68632143e-7
3.60134257e-1  3.35991487e-7
3.60134257e-1  2.16877085e-7
3.60134257e-1  1.28688151e-7
3.63924820e-1  8.59108774e-8
3.60134257e-1  5.78380709e-8
3.60134257e-1  3.70205736e-8
3.60134257e-1  2.01933110e-8
3.60134257e-1  1.56206106e-8
3.60134257e-1  9.79010219e-9
3.60134257e-1  6.31935305e-9
3.60134257e-1  3.74970854e-9
3.60134257e-1  2.73077734e-9

