8.04276548e-1  9.37247530e-1
8.64425410e-1  4.26083384e-1
9.02578318e-1  2.62954773e-1
9.31379387e-1  2.00013555e-1
9.68676532e-1  1.24306145e-1
1.03148337e+0  7.70924334e-2
1.08550051e+0  6.20158726e-2
1.16499460e+0  4.33996607e-2
1.26512501e+0  2.90342051e-2
1.32616032e+0  2.27928431e-2
1.39014025e+0  1.49622186e-2
1.47447310e+0  9.22089577e-3
1.60750228e+0  4.64958691e-3
1.69833991e+0  2.91491206e-3
1.75942824e+0  2.25104781e-3
1.84431095e+0  1.39900056e-3
1.91816650e+0  8.58552744e-4
1.96903940e+0  6.48483071e-4
2.05057174e+0  4.02459766e-4
2.12599849e+0  2.36406875e-4
2.17326237e+0  1.83644785e-4
2.23557741e+0  1.12574550e-4
2.25320208e+0  7.14518558e-5

