1.39800094e-1  7.53160132e-1
1.39800094e-1  2.65922933e-1
1.39800094e-1  1.56029225e-1
1.39800094e-1  1.19182461e-1
1.39800094e-1  7.07191840e-2
1.39800094e-1  4.56480925e-2
1.39800094e-1  4.16624813e-1
1.42571770e-1  2.79548854e-2
1.50628295e-1  2.33430343e-2
1.64864261e-1  1.67160626e-2
1.79034220e-1  1.26437236e-2
1.96725756e-1  8.84082639e-3
2.07842445e-1  7.55521093e-3
2.26594303e-1  5.38004497e-3
2.45105637e-1  4.05796434e-3
2.69326121e-1  2.82551796e-3
2.84545351e-1  2.37099349e-3
3.10217461e-1  1.71945619e-3
3.35560283e-1  1.29692074e-3

