# m4 (GeV) Umu4^2 90% CL Belle. Source: arXiv: 1301.1105 (+ erratum)
0.504087632939798	1
0.504087632939798	0.00034777065603646854
0.543773537076066	0.00029023182619295217
0.5761936838639732	0.00025092285668978486
0.6089912967001514	0.00022112516440152218
0.643659849848618	0.00020278415712192597
0.6802954750877117	0.00017502777513338634
0.7190184352846798	0.00015390829557678168
0.7599484288558472	0.00013862653447743647
0.8032056851185271	0.00012227012424265862
0.8489302417191712	0.00011196172331151113
0.8972543086420538	0.0001000447104826184
0.948328799414221	0.00008918790520816985
1.0023129881230326	0.00008070973091232211
1.0593720072720498	0.00007380202545344268
1.1196732027852223	0.00006522584259761863
1.1834145784366132	0.000060074585710613054
1.253978026338941	0.000053927582024424235
1.321984157580077	0.00004955406169620162
1.3972459418695002	0.00004629214198824375
1.4767941999465801	0.00004356968034933122
1.5608631762825491	0.00003968002116406395
1.6497269729449116	0.000037411151452257024
1.7436509619751626	0.00003539438913035502
1.842927387067011	0.00003407129153795471
1.988062955038668	0.00003282568815770105
2.02741351803328	0.000027967338688293484
2.1759438313654638	0.00002763036113311487
2.2998597665016556	0.00002860409554287013
2.4308499491284454	0.00003098591352644312
2.5693143747147076	0.0000347064996388636
2.715693130198973	0.00004141172050683599
2.8704911767174144	0.00005889071196524477
3.0341913119688773	0.00009858060487982789
3.2155158997649873	0.00019591426369853064
3.2887845786261662	0.0003483103878554246
#3.27234955822987	0.0006464747379008966
#3.2002348498350743	0.001083176759068481
#3.066389123424996	0.0021262315969029335
#2.9015063248879778	0.004243181995767462
#2.7454472518636766	0.0076852165104015595
#2.597757664221421	0.013123501785742184
#2.4579981058556144	0.02157235396289582
#2.325742944387311	0.034075907688301856
#2.2005930414353077	0.052174684986171116
#2.0821735455626973	0.07892374007236203
#1.9701140697729913	0.11472486941516406
#1.8640844449114489	0.16618940027235482
#1.7637607474669414	0.24032391275837095
#1.6688331945666668	0.34334131903964465
#1.579023124066553	0.5072188983471192
#1.463844690408916	0.795677340182949
#1.4172373847082387	1.0122005528946971
