#: table_doi: 10.17182/hepdata.115511.v1/t3
#: name: CL for 1SFH mu Dirac model
#: description: Expected and observed 95% CL for the 1SFH mu Dirac model.
#: data_file: u_comb_limits_LNC.yaml
#: keyword reactions: 
#: keyword observables: 
#: keyword cmenergies: 13000
#: keyword phrases: CL | expected limit contour | observed limit contour
#: SQRT(s) [GeV],13000
#: LUMINOSITY [fb$^{-1}$],139
HNL mass [GeV],Expected 95% CL []
6.37037037037037,1.3277380429484905e-06
6.351851851851851,1.336681114226314e-06
6.351230429558294,1.3369837418249452e-06
6.333333333333333,1.3460684318645706e-06
6.314814814814815,1.3554505067675232e-06
6.296296296296296,1.3648098206652958e-06
6.295907904693358,1.3650078065460137e-06
6.277777777777778,1.3746391750235194e-06
6.259259259259259,1.3844537076180477e-06
6.2419305789453,1.3936192742241435e-06
6.2407407407407405,1.3942750505787258e-06
6.222222222222223,1.4045639018832966e-06
6.203703703703703,1.4148226491415162e-06
6.189241581944092,1.4228304572143519e-06
6.185185185185185,1.4251704261532808e-06
6.166666666666666,1.4359194516016287e-06
6.148148148148148,1.4466331402088374e-06
6.137761566460339,1.4526539259467814e-06
6.12962962962963,1.4575617237989598e-06
6.111111111111111,1.4687739982013242e-06
6.092592592592593,1.4799412896634976e-06
6.087376650925677,1.483102514336103e-06
6.074074074074074,1.491461931227212e-06
6.055555555555555,1.5030885519852818e-06
6.037799622091197,1.514189325304352e-06
6.037037037037037,1.514683509601924e-06
6.018518518518517,1.526779129270079e-06
6.0,1.5388141726162124e-06
5.98905829378862,1.5459277364194786e-06
5.981481481481481,1.5510340063211682e-06
5.962962962962963,1.5635494166463194e-06
5.944444444444445,1.5759964867331695e-06
5.940990666256427,1.5783314056521166e-06
5.925925925925926,1.5888892737005044e-06
5.907407407407407,1.6018274853482488e-06
5.893654631103143,1.61141427725302e-06
5.888888888888888,1.61485862701797e-06
5.87037037037037,1.628304711361991e-06
5.851851851851851,1.6416674429886924e-06
5.846991043812693,1.6451905877536607e-06
5.833333333333332,1.6554544741456768e-06
5.814814814814815,1.6693350107903448e-06
5.800979506266433,1.6796748720926532e-06
5.796296296296296,1.683304263137201e-06
5.777777777777778,1.697719392743623e-06
5.759259259259259,1.7120339472902611e-06
5.755593771787258,1.7148819698705409e-06
5.7407407407407405,1.7268495173124947e-06
5.722222222222222,1.741707544362903e-06
5.710839023359883,1.750827031735727e-06
5.703703703703704,1.7567555491879103e-06
5.685185185185185,1.7721737528800433e-06
5.666666666666666,1.7874718206413804e-06
5.666602176552135,1.7875255259042354e-06
5.648148148148148,1.8034641758139283e-06
5.62962962962963,1.819330025954734e-06
5.623033922852214,1.8249932448161505e-06
5.61111111111111,1.8356117013879917e-06
5.592592592592593,1.8520618000549775e-06
5.57995880993097,1.8632463119315598e-06
5.5740740740740735,1.8686505351444884e-06
5.555555555555555,1.8857014540145135e-06
5.537369726416304,1.9023011886689456e-06
5.537037037037037,1.9026162314603422e-06
5.518518518518518,1.9202846249272827e-06
5.5,1.937789340356755e-06
5.495376718478177,1.9421746814890283e-06
5.481481481481481,1.9558483051582797e-06
5.462962962962962,1.973975531533793e-06
5.453853596507289,1.9828839491270713e-06
5.444444444444445,1.9924308707981296e-06
5.425925925925926,2.011196716599728e-06
5.4127846788219305,2.024446509976802e-06
5.4074074074074066,2.030071882413638e-06
5.388888888888889,2.0494878780053815e-06
5.37214650806925,2.066880249629082e-06
5.37037037037037,2.0687944034374914e-06
5.351851851851851,2.088858578258783e-06
5.333333333333333,2.1086924343468436e-06
5.331930275629579,2.110203428568596e-06
5.314814814814815,2.129323012936604e-06
5.296296296296296,2.1497905369547604e-06
5.292104154181667,2.1544346900318865e-06
5.277777777777778,2.17089759083647e-06
5.2592592592592595,2.19200221438425e-06
5.252594700830082,2.1995930680300747e-06
5.2407407407407405,2.2135980524956125e-06
5.222222222222221,2.2353429028484284e-06
5.2133748597197895,2.2456979955397717e-06
5.203703703703702,2.257439466509756e-06
5.185185185185185,2.2798273962293583e-06
5.174419074116843,2.292769312865649e-06
5.166666666666666,2.302436226954392e-06
5.148148148148148,2.3254698451650183e-06
5.135703159122544,2.3408272761782944e-06
5.12962962962963,2.3486020516958687e-06
5.111111111111111,2.372283756922365e-06
5.097204186880893,2.3898925662310525e-06
5.0925925925925934,2.39594998137057e-06
5.074074074074074,2.420281995836556e-06
5.058900382638004,2.4399862972595496e-06
5.055555555555555,2.4444923788022077e-06
5.037037037037036,2.46947678408893e-06
5.020771030238146,2.491130026067786e-06
5.018518518518518,2.494240928619636e-06
5.0,2.519879702589681e-06
4.982884972036819,2.5433457613046483e-06
4.981481481481481,2.545341455247641e-06
4.962962962962963,2.5720684795605203e-06
4.945890104732675,2.5966559729348724e-06
4.944444444444445,2.598811638988524e-06
4.925925925925926,2.6269618573561206e-06
4.910086176567501,2.651083601908541e-06
4.907407407407407,2.655300202301078e-06
4.888888888888889,2.685073658388794e-06
4.8755520327559845,2.7066520700332416e-06
4.87037037037037,2.715305241784426e-06
4.851851851851851,2.746658601212947e-06
4.8420106878647875,2.763385290053167e-06
4.833333333333333,2.7786049954940984e-06
4.814814814814815,2.8112129365249662e-06
4.809120514599403,2.821307675939471e-06
4.796296296296296,2.8447603667555405e-06
4.777777777777778,2.8784301253616155e-06
4.776682135717572,2.880444153396298e-06
4.7592592592592595,2.913475100491307e-06
4.744690606414241,2.9408201705870667e-06
4.7407407407407405,2.948466343674544e-06
4.722222222222221,2.9844480018363295e-06
4.712893154020099,3.0024617090855494e-06
4.703703703703704,3.020809783312363e-06
4.685185185185185,3.058167080298074e-06
4.681705293858671,3.0653952950565237e-06
4.666666666666666,3.0981459503027263e-06
4.652632582761752,3.1296480106707505e-06
4.648148148148148,3.140230424478863e-06
4.62962962962963,3.185917433463353e-06
4.626033573249801,3.1952475057592136e-06
4.611111111111111,3.2361242606879717e-06
4.6020988687868725,3.2622220097116733e-06
4.592592592592593,3.2909476248050177e-06
4.576205151007537,3.3306003436245885e-06
4.574074074074074,3.3355637799260326e-06
4.555555555555555,3.363417723050608e-06
4.537037037037036,3.3776172828296216e-06
4.518518518518518,3.387481761604588e-06
4.5,3.3949842298840516e-06
4.492369720096615,3.4004119327037024e-06
4.481481481481481,3.4083782233175066e-06
4.462962962962962,3.43436934932558e-06
4.444444444444445,3.4698297888090777e-06
4.443657847690517,3.4716868189265596e-06
4.425925925925926,3.514485106206681e-06
4.41386996463774,3.5444556739704356e-06
4.407407407407407,3.5610392178764353e-06
4.388888888888889,3.608882118764886e-06
4.3851122069430355,3.618749812411284e-06
4.37037037037037,3.658479563613525e-06
4.356974610230398,3.6946012051993024e-06
4.351851851851851,3.7088464789407663e-06
4.333333333333333,3.7607553612694876e-06
4.3293465117965315,3.772042493416993e-06
4.314814814814815,3.814436716858417e-06
4.302260042507424,3.851107002325569e-06
4.296296296296296,3.869052720857142e-06
4.277777777777778,3.9250854029345095e-06
4.27557676293705,3.93182875570577e-06
4.2592592592592595,3.983292000312092e-06
4.249464272332597,4.014242490499326e-06
4.2407407407407405,4.042611499765636e-06
4.223625445029545,4.098383671757261e-06
4.222222222222221,4.103088500610463e-06
4.203703703703704,4.165985576640469e-06
4.19834329602568,4.184288507901576e-06
4.185185185185185,4.2304775485066645e-06
4.173391314423086,4.271993966306777e-06
4.166666666666666,4.296324208114691e-06
4.148695641749021,4.361537789208005e-06
4.148148148148148,4.363579276534636e-06
4.12962962962963,4.433595774321233e-06
4.12453253350552,4.45295850994266e-06
4.111111111111111,4.505302602360243e-06
4.10064022467683,4.5462954695323996e-06
4.092592592592593,4.578632652365033e-06
4.076987389058761,4.641588833612773e-06
4.074074074074074,4.653648848681934e-06
4.055555555555555,4.73135706624429e-06
4.053837944594666,4.738879609717651e-06
4.037037037037036,4.817812374434589e-06
4.032833549444173,4.838209664925957e-06
4.018518518518518,4.908355662703214e-06
4.010382705513159,4.939621743878326e-06
4.0,4.979381306711902e-06
3.9847286569598133,5.043159487171359e-06
3.9814814814814814,5.056846443472666e-06
3.962962962962963,5.1448638186153266e-06
3.9621723588576234,5.148867450137487e-06
3.944444444444444,5.241084696338556e-06
3.9414321403542663,5.2567911220184196e-06
3.9259259259259256,5.33996967250955e-06
3.920895577910909,5.366976945540476e-06
3.9074074074074074,5.441455160994113e-06
3.900532410666009,5.479472336900293e-06
3.8888888888888884,5.545670453706073e-06
3.880348485573236,5.594325706169378e-06
3.8703703703703702,5.652751969427936e-06
3.8603491962383076,5.711586478126422e-06
3.851851851851851,5.762843486323851e-06
3.8405394582468984,5.831305113526218e-06
3.833333333333333,5.876096367414766e-06
3.820923685895294,5.953533130814369e-06
3.814814814814815,5.9926697776615964e-06
3.8015057704611217,6.0783231282972365e-06
3.7962962962962967,6.112730891273858e-06
3.782289060147929,6.205728806776501e-06
3.7777777777777772,6.2364550878435726e-06
3.76328782812448,6.335804992658242e-06
3.759259259259259,6.364107286938101e-06
3.7445197636844316,6.468607661546321e-06
3.7407407407407405,6.495999253458614e-06
3.72598519461922,6.604193962330305e-06
3.7222222222222223,6.6323408916642155e-06
3.7076814786288628,6.742622241778349e-06
3.7037037037037033,6.773364289940791e-06
3.689607790689185,6.883952069645496e-06
3.685185185185185,6.91928814377909e-06
3.6717604383620106,7.028244264308339e-06
3.6666666666666665,7.070322170799648e-06
3.654133341162026,7.175560918936922e-06
3.648148148148148,7.226681233866928e-06
3.6367200078832513,7.325965428215231e-06
3.6296296296296293,7.388585100664921e-06
3.619513548885341,7.479522515621829e-06
3.6111111111111107,7.556258176251757e-06
3.6025066899427207,7.636298261282242e-06
3.5925925925925926,7.729929208979569e-06
3.585691787671129,7.796360130405221e-06
3.574074074074074,7.909830970404918e-06
3.569060846534748,7.959777002314978e-06
3.5555555555555554,8.09619991006631e-06
3.5526055374251255,8.126619200091945e-06
3.5370370370370368,8.289275786267053e-06
3.5363172177907263,8.296958520834915e-06
3.5203085811419186,8.470868266557402e-06
3.518518518518519,8.49060193316818e-06
3.5045155572362305,8.64842327573171e-06
3.5,8.699916150195714e-06
3.4888765465936764,8.829699955494083e-06
3.481481481481481,8.916935485481242e-06
3.473381587408021,9.014776314524917e-06
3.462962962962963,9.141920452794733e-06
3.458020488747617,9.20373199661823e-06
3.4444444444444446,9.375132575342136e-06
3.442782859188451,9.39664831495469e-06
3.427792139707676,9.593608287093147e-06
3.4259259259259256,9.618478695049345e-06
3.413044645389969,9.794696670695386e-06
3.4074074074074074,9.87242622910858e-06
3.398401990471818,1e-05
3.3888888888888893,1.0135724141695094e-05
3.3838527807938235,1.0209606623060476e-05
3.3703703703703702,1.04086437999512e-05
3.3693855445458967,1.0423606739764011e-05
3.3552435194931105,1.0642092440647246e-05
3.3518518518518516,1.0694958154412334e-05
3.3412519538358096,1.0865157746525373e-05
3.333333333333333,1.099288429650099e-05
3.3273196253659787,1.1092898648952227e-05
3.314814814814815,1.130163348692289e-05
3.3134344257551707,1.1325413151528127e-05
3.2998615437828125,1.1562801312073753e-05
3.2962962962962967,1.1625646876986045e-05
3.2864378370145175,1.1805165285688056e-05
3.2777777777777777,1.1963154415535853e-05
3.2730356648808385,1.2052609368708414e-05
3.2596758032210533,1.2305240043592616e-05
3.259259259259259,1.2313265673058672e-05
3.2467284963727874,1.2563166024741215e-05
3.2407407407407405,1.2682574836732347e-05
3.2337750559534726,1.28264983052806e-05
3.2222222222222223,1.3064965548263827e-05
3.2208028757807905,1.3095350204826676e-05
3.2081677812476497,1.3369837418249452e-05
3.2037037037037037,1.346716600504465e-05
3.1956231894758558,1.3650078065460136e-05
3.185185185185185,1.3885650274775397e-05
3.183030362124007,1.3936192742241435e-05
3.1707194701529264,1.4228304572143519e-05
3.166666666666667,1.4324924079341491e-05
3.158538547677585,1.4526539259467812e-05
3.148148148148148,1.478296857715359e-05
3.146278601258018,1.4831025143361029e-05
3.134334936586173,1.514189325304352e-05
3.1296296296296298,1.526456839999939e-05
3.1224676371850526,1.5459277364194785e-05
3.1111111111111107,1.5765803221249125e-05
3.110489625308786,1.5783314056521164e-05
3.098953424601794,1.61141427725302e-05
3.0925925925925926,1.6295525512613127e-05
3.0873454042464967,1.6451905877536607e-05
3.075744656676834,1.6796748720926532e-05
3.0740740740740735,1.6847078237712556e-05
3.064502623597223,1.714881969870541e-05
3.0555555555555554,1.7427898071516e-05
3.0530957610512917,1.7508270317357232e-05
3.0419681823375937,1.7875255259042355e-05
3.037037037037037,1.8037768427068917e-05
3.0308938528365443,1.8249932448161504e-05
3.0197442119504267,1.86324631193156e-05
3.018518518518518,1.8675149915501152e-05
3.008983724862519,1.902301188668946e-05
3.0,1.934680558164945e-05
2.998035218018079,1.9421746814890246e-05
2.9874909878570084,1.9828839491270713e-05
2.9814814814814814,2.0059695831473643e-05
2.9769914538290037,2.0244465099768016e-05
2.966698459787275,2.066880249629082e-05
2.962962962962963,2.0824298578399746e-05
2.9567534124007238,2.1102034285685967e-05
2.9468277182364195,2.1544346900318823e-05
2.9444444444444446,2.1652180142512034e-05
2.937392179018133,2.199593068030075e-05
2.927845548126845,2.2456979955397716e-05
2.9259259259259256,2.2551265648445395e-05
2.918830772824295,2.2927693128656486e-05
2.9096727939367075,2.3408272761782944e-05
2.907407407407408,2.3528918781759894e-05
2.9009926281855956,2.3898925662310475e-05
2.892231611195889,2.43998629725955e-05
2.8888888888888893,2.4592678565105867e-05
2.8838026479132886,2.491130026067791e-05
2.8754452938074717,2.543345761304648e-05
2.8703703703703702,2.5750202998044033e-05
2.867187160162385,2.5966559729348725e-05
2.8592383176710836,2.6510836019085362e-05
2.851851851851852,2.7009213156077775e-05
2.8510740443088394,2.706652070033241e-05
2.84353654418572,2.7633852900531726e-05
2.835689899799917,2.8213076759394707e-05
2.833333333333333,2.838949648675201e-05
2.8282675362104497,2.880444153396298e-05
2.8208453005947627,2.9408201705870607e-05
2.814814814814815,2.9895732148958543e-05
2.813360946328044,3.0024617090855492e-05
