#: table_doi: 10.17182/hepdata.115511.v1/t7
#: name: CL for 2QDH IH Dirac model
#: description: Expected and observed 95% CL for the 2QDH IH Dirac model.
#: data_file: quasi_dirac_ih_limits_LNC.yaml
#: keyword reactions: 
#: keyword observables: 
#: keyword cmenergies: 13000
#: keyword phrases: CL | expected limit contour | observed limit contour
#: SQRT(s) [GeV],13000
#: LUMINOSITY [fb$^{-1}$],139
HNL mass [GeV],Expected 95% CL []
12.74074074074074,2.9401637626443523e-07
12.735818678098312,2.940820170587067e-07
12.722222222222221,2.942714608657448e-07
12.7037037037037,2.945242998142881e-07
12.685185185185185,2.9477141028461267e-07
12.666666666666668,2.9501282706478625e-07
12.648148148148149,2.9524858336246784e-07
12.62962962962963,2.9547871579288493e-07
12.61111111111111,2.9570353018463225e-07
12.592592592592592,2.959236998975968e-07
12.574074074074073,2.9613898390553457e-07
12.555555555555554,2.963489735521536e-07
12.537037037037036,2.9655327362111894e-07
12.518518518518517,2.967515019381052e-07
12.5,2.969432889754685e-07
12.481481481481481,2.9716073386329953e-07
12.462962962962962,2.974347629454747e-07
12.444444444444445,2.977632670298235e-07
12.425925925925927,2.981441521069236e-07
12.407407407407407,2.9857534115868734e-07
12.388888888888888,2.990547758932857e-07
12.37037037037037,2.995803601897878e-07
12.351851851851851,3.001476729273333e-07
12.348759387244831,3.0024617090855494e-07
12.333333333333334,3.007607813621811e-07
12.314814814814813,3.0139348244857987e-07
12.296296296296296,3.0204030117398375e-07
12.277777777777777,3.027008967066571e-07
12.25925925925926,3.0337493154749726e-07
12.24074074074074,3.0406207156205076e-07
12.222222222222221,3.04761986011537e-07
12.203703703703702,3.054743475828442e-07
12.185185185185185,3.06198832417467e-07
12.17663858949108,3.065395295056524e-07
12.166666666666666,3.0695545351416987e-07
12.148148148148147,3.0774155628151776e-07
12.12962962962963,3.0853926480594053e-07
12.11111111111111,3.093482506560096e-07
12.092592592592592,3.1016818924768887e-07
12.074074074074073,3.1099875986476306e-07
12.055555555555557,3.1183964567807523e-07
12.037037037037036,3.126905337635556e-07
12.031156192568634,3.12964801067075e-07
12.018518518518517,3.1358097139750495e-07
11.999999999999998,3.144951087707413e-07
11.981481481481481,3.15418724397693e-07
11.962962962962962,3.163532134272256e-07
11.944444444444445,3.172971512334956e-07
11.925925925925926,3.1824919003187603e-07
11.907407407407407,3.1921060697575383e-07
11.901443076098097,3.195247505759214e-07
11.888888888888888,3.2021758819436937e-07
11.87037037037037,3.212510500783329e-07
11.851851851851851,3.222930144934433e-07
11.833333333333332,3.233430269609519e-07
11.814814814814815,3.244006415442011e-07
11.796296296296296,3.254654207829808e-07
11.783247152132407,3.262222009711673e-07
11.777777777777779,3.265544279355321e-07
11.75925925925926,3.276921252315515e-07
11.74074074074074,3.28835998264495e-07
11.722222222222221,3.299856215427445e-07
11.703703703703702,3.3114057814322974e-07
11.685185185185185,3.323004596392037e-07
11.673138713011141,3.3306003436245885e-07
11.666666666666664,3.334873122619229e-07
11.648148148148147,3.347206060458362e-07
11.62962962962963,3.3595780443348857e-07
11.61111111111111,3.371985127288464e-07
11.592592592592592,3.384423447713702e-07
11.574074074074073,3.396889228566084e-07
11.568881617159262,3.4004119327037033e-07
11.555555555555555,3.409874901190795e-07
11.537037037037036,3.423076307388823e-07
11.518518518518517,3.436294755808237e-07
11.5,3.4495266218274714e-07
11.481481481481481,3.4627683652377723e-07
11.469049238244345,3.471686818926559e-07
11.46296296296296,3.476255724883935e-07
11.444444444444445,3.4902386702978584e-07
11.425925925925927,3.50422086897733e-07
11.407407407407407,3.518198945415917e-07
11.388888888888888,3.532169607904331e-07
11.37260763350774,3.5444556739704353e-07
11.370370370370368,3.546222003527832e-07
11.351851851851851,3.5609374690112187e-07
11.333333333333332,3.5756347491328557e-07
11.314814814814815,3.590310727403494e-07
11.296296296296296,3.604962370058197e-07
11.2788461968791,3.6187498124112843e-07
11.277777777777777,3.619632845909599e-07
11.25925925925926,3.6350310696304945e-07
11.24074074074074,3.650394093422368e-07
11.222222222222221,3.665719067482354e-07
11.203703703703702,3.6810032232188255e-07
11.187196760256542,3.694601205199303e-07
11.185185185185185,3.696334309283474e-07
11.166666666666666,3.7123651512252574e-07
11.148148148148147,3.728344267413566e-07
11.12962962962963,3.7442690801964445e-07
11.11111111111111,3.760137091202377e-07
11.097195520394042,3.7720424934169936e-07
11.092592592592592,3.77616061242642e-07
11.074074074074073,3.792773886820853e-07
11.055555555555555,3.8093194538146624e-07
11.037037037037036,3.825795011222759e-07
11.018518518518517,3.8421983338191303e-07
11.008456184035118,3.851107002325569e-07
11.0,3.858935227155701e-07
