#: table_doi: 10.17182/hepdata.115511.v1/t1
#: name: CL for 1SFH e Dirac model
#: description: Expected and observed 95% CL for the 1SFH e Dirac model.
#: data_file: e_comb_limits_LNC.yaml
#: keyword reactions: 
#: keyword observables: 
#: keyword cmenergies: 13000
#: keyword phrases: CL | expected limit contour | observed limit contour
#: SQRT(s) [GeV],13000
#: LUMINOSITY [fb$^{-1}$],139
HNL mass [GeV],Expected 95% CL []
11.685185185185185,3.061911382416519e-07
11.671742385694165,3.065395295056524e-07
11.666666666666666,3.0667743937951657e-07
11.648148148148147,3.0720054972918417e-07
11.62962962962963,3.077400982190148e-07
11.61111111111111,3.0829559565880114e-07
11.592592592592592,3.0886656481599794e-07
11.574074074074073,3.0945253998166964e-07
11.555555555555555,3.1005306655976194e-07
11.537037037037036,3.106677006782817e-07
11.518518518518517,3.112960088210587e-07
11.5,3.119375674788571e-07
11.481481481481481,3.1259196281867756e-07
11.471164754110038,3.12964801067075e-07
11.462962962962962,3.1327529160823475e-07
11.444444444444443,3.13992171741303e-07
11.425925925925926,3.1472123484637843e-07
11.407407407407407,3.154620831607287e-07
11.388888888888886,3.162143277146559e-07
11.37037037037037,3.169775880643164e-07
11.351851851851851,3.1775149203803523e-07
11.333333333333332,3.1853567549532515e-07
11.314814814814815,3.193297820978673e-07
11.310350503118134,3.195247505759214e-07
11.296296296296296,3.2016735438959055e-07
11.277777777777777,3.210254208626068e-07
11.25925925925926,3.21892760680219e-07
11.24074074074074,3.227690308438158e-07
11.222222222222221,3.236538955293576e-07
11.203703703703702,3.245470259018122e-07
11.185185185185185,3.254480999384377e-07
11.169429428702323,3.262222009711673e-07
11.166666666666666,3.263642659751465e-07
11.148148148148147,3.2733101079471645e-07
11.12962962962963,3.283050402441854e-07
11.11111111111111,3.29286044386737e-07
11.092592592592592,3.302737196000764e-07
11.074074074074076,3.312677684330993e-07
11.055555555555557,3.3226789946904873e-07
11.040999325406847,3.3306003436245885e-07
11.037037037037036,3.33285642671645e-07
11.018518518518517,3.3435291269059004e-07
11.0,3.3542559692830893e-07
10.981481481481481,3.3650341509420857e-07
10.962962962962962,3.3758609253610563e-07
10.944444444444445,3.386733601289565e-07
10.925925925925926,3.3976495416828585e-07
10.921287150223215,3.400411932703703e-07
10.907407407407405,3.409057822963034e-07
10.888888888888888,3.4206576003470904e-07
10.87037037037037,3.432293878120588e-07
10.851851851851851,3.4439641232461113e-07
10.833333333333332,3.455665853728963e-07
10.814814814814815,3.467396637746252e-07
10.808095123658061,3.471686818926559e-07
10.796296296296298,3.479565202472745e-07
10.777777777777777,3.491994714242222e-07
10.75925925925926,3.504446387428803e-07
10.74074074074074,3.5169178906483357e-07
10.722222222222221,3.529406940022501e-07
10.703703703703702,3.5419112984638914e-07
10.699966044647406,3.5444556739704353e-07
10.685185185185185,3.554977410120198e-07
10.666666666666666,3.568194087088387e-07
10.648148148148147,3.5814190617603434e-07
10.62962962962963,3.5946501947800585e-07
10.61111111111111,3.607885391324513e-07
10.595936557905429,3.6187498124112843e-07
10.592592592592592,3.621253170758523e-07
10.574074074074073,3.6352181760262206e-07
10.555555555555555,3.6491800700915715e-07
10.537037037037036,3.663136855285169e-07
10.518518518518517,3.6770865764609143e-07
10.5,3.691027320489026e-07
10.495280825736003,3.694601205199302e-07
10.481481481481481,3.705545774191772e-07
10.462962962962962,3.7202544914582645e-07
10.444444444444445,3.7349486176974405e-07
10.425925925925926,3.749626377670353e-07
10.407407407407407,3.764286036507938e-07
10.39763799605062,3.7720424934169936e-07
10.38888888888889,3.7793803485394137e-07
10.37037037037037,3.794966198310026e-07
10.351851851851851,3.810530606989839e-07
10.333333333333332,3.826071889058e-07
10.314814814814815,3.8415883973649133e-07
10.30347507894545,3.851107002325569e-07
10.296296296296296,3.8574817325315016e-07
10.277777777777777,3.873989764843458e-07
10.25925925925926,3.8904689387560894e-07
10.24074074074074,3.906917643312565e-07
10.222222222222221,3.923334305573001e-07
10.212662393574513,3.9318287557057704e-07
10.203703703703702,3.9402539990895717e-07
10.185185185185185,3.957716026975917e-07
10.166666666666666,3.9751416910429395e-07
10.148148148148147,3.9924163216982117e-07
10.12962962962963,4.0092587321893614e-07
10.12401177342487,4.014242490499326e-07
10.11111111111111,4.0259625712001646e-07
10.092592592592592,4.042183792649763e-07
