# m4 [GeV]	1sigma CNH/Lambda^2 [GeV^-2] from Z invisible decay (LEP) (PDG 2022, Workman:2022ynf)
0.014791083881682071	1.483005676201869e-6
0.014825180851459537	1.4830056767421689e-6
0.014859356422870068	1.4830056772849624e-6
0.014893610777109155	1.4830056778302615e-6
0.01492794409578996	1.4830056783780775e-6
0.014962356560944336	1.4830056789284223e-6
0.014996848355023733	1.4830056794813074e-6
0.015031419660900224	1.4830056800367442e-6
0.015066070661867418	1.4830056805947453e-6
0.015100801541641486	1.4830056811553217e-6
0.01513561248436208	1.4830056817184857e-6
0.015170503674593369	1.4830056822842487e-6
0.015205475297324954	1.4830056828526235e-6
0.015240527537972915	1.483005683423622e-6
0.015275660582380723	1.483005683997256e-6
0.015310874616820304	1.4830056845735373e-6
0.015346169827992941	1.4830056851524793e-6
0.01538154640303035	1.4830056857340932e-6
0.015417004529495591	1.4830056863183918e-6
0.01545254439538414	1.483005686905387e-6
0.01548816618912481	1.483005687495092e-6
0.015523870099580825	1.4830056880875192e-6
0.015559656316050743	1.4830056886826805e-6
0.015595525028269538	1.4830056892805892e-6
0.015631476426409538	1.483005689881258e-6
0.015667510701081494	1.4830056904846986e-6
0.015703628043335523	1.4830056910909252e-6
0.015739828644662196	1.4830056916999497e-6
0.015776112696993486	1.4830056923117853e-6
0.015812480392703835	1.483005692926445e-6
0.015848931924611134	1.483005693543942e-6
0.01588546748597779	1.4830056941642894e-6
0.0159220872705117	1.4830056947874996e-6
0.01595879147236733	1.4830056954135867e-6
0.01599558028614669	1.4830056960425642e-6
0.016032453906900418	1.4830056966744444e-6
0.016069412530128772	1.4830056973092412e-6
0.016106456351782705	1.4830056979469683e-6
0.01614358556826486	1.483005698587639e-6
0.01618080037643066	1.4830056992312667e-6
0.0162181009735893	1.4830056998778654e-6
0.016255487557504843	1.4830057005274486e-6
0.016292960326397224	1.4830057011800301e-6
0.016330519478943345	1.4830057018356241e-6
0.016368165214278085	1.483005702494244e-6
0.016405897731995397	1.4830057031559037e-6
0.016443717232149314	1.4830057038206179e-6
0.016481623915255084	1.4830057044884e-6
0.01651961798229015	1.4830057051592645e-6
0.016557699634695285	1.4830057058332258e-6
0.016595869074375606	1.4830057065102973e-6
0.016634126503701697	1.4830057071904948e-6
0.016672472125510627	1.4830057078738315e-6
0.01671090614310708	1.4830057085603224e-6
0.016749428760264373	1.4830057092499822e-6
0.016788040181225608	1.483005709942825e-6
0.016826740610704674	1.483005710638866e-6
0.016865530253887415	1.48300571133812e-6
0.01690440931643264	1.4830057120406013e-6
0.01694337800447329	1.483005712746325e-6
0.016982436524617443	1.4830057134553064e-6
0.01702158508394951	1.4830057141675605e-6
0.017060823890031235	1.483005714883102e-6
0.01710015315090288	1.4830057156019462e-6
0.017139573075084253	1.4830057163241087e-6
0.017179083871575886	1.4830057170496043e-6
0.01721868574986007	1.4830057177784486e-6
0.01725837891990204	1.4830057185106571e-6
0.017298163592151014	1.4830057192462457e-6
0.017338039977541384	1.4830057199852293e-6
0.017378008287493755	1.483005720727624e-6
0.017418068733916145	1.4830057214734452e-6
0.017458221529205037	1.4830057222227091e-6
0.017498466886246573	1.4830057229754315e-6
0.017538805018417612	1.4830057237316282e-6
0.01757923613958693	1.4830057244913156e-6
0.017619760464116292	1.4830057252545096e-6
0.017660378206861647	1.483005726021226e-6
0.01770108958317421	1.4830057267914814e-6
0.017741894808901662	1.4830057275652922e-6
0.01778279410038923	1.483005728342675e-6
0.0178237876744809	1.483005729123646e-6
0.01786487574852051	1.4830057299082213e-6
0.01790605854035295	1.4830057306964187e-6
0.017947336268325266	1.483005731488254e-6
0.017988709151287884	1.483005732283744e-6
0.01803017740859569	1.4830057330829063e-6
0.018071741260109277	1.4830057338857571e-6
0.018113400926196024	1.4830057346923136e-6
0.018155156627731362	1.4830057355025931e-6
0.018197008586099836	1.4830057363166127e-6
0.018238957023196382	1.4830057371343896e-6
0.018281002161427428	1.483005737955941e-6
0.01832314422371212	1.4830057387812849e-6
0.018365383433483463	1.4830057396104382e-6
0.018407720014689564	1.4830057404434185e-6
0.018450154191794736	1.4830057412802442e-6
0.018492686189780786	1.483005742120932e-6
0.018535316234148114	1.4830057429655004e-6
0.01857804455091699	1.4830057438139673e-6
0.018620871366628676	1.4830057446663503e-6
0.018663796908346703	1.483005745522668e-6
0.018706821403658005	1.483005746382938e-6
0.018749945080674194	1.4830057472471793e-6
0.018793168168032684	1.4830057481154092e-6
0.01883649089489801	1.483005748987647e-6
0.018879913490962935	1.4830057498639105e-6
0.01892343618644976	1.4830057507442192e-6
0.018967059212111465	1.4830057516285906e-6
0.019010782799233007	1.4830057525170447e-6
0.019054607179632473	1.4830057534095993e-6
0.019098532585662378	1.4830057543062737e-6
0.01914255925021086	1.4830057552070871e-6
0.01918668740670289	1.4830057561120588e-6
0.019230917289101587	1.4830057570212074e-6
0.019275249131909356	1.4830057579345523e-6
0.01931968317016924	1.483005758852113e-6
0.01936421963946607	1.483005759773909e-6
0.01940885877592778	1.4830057606999602e-6
0.019453600816226622	1.4830057616302855e-6
0.019498445997580455	1.483005762564905e-6
0.019543394557753942	1.4830057635038386e-6
0.0195884467350599	1.483005764447106e-6
0.019633602768360466	1.4830057653947272e-6
0.01967886289706845	1.4830057663467228e-6
0.019724227361148535	1.4830057673031123e-6
0.01976969640111861	1.4830057682639162e-6
0.01981527025805098	1.483005769229156e-6
0.019860949173573717	1.4830057701988499e-6
0.019906733389871863	1.4830057711730201e-6
0.0199526231496888	1.4830057721516869e-6
0.01999861869632744	1.4830057731348713e-6
0.020044720273651614	1.4830057741225936e-6
0.020090928126087277	1.483005775114875e-6
0.020137242498623885	1.4830057761117362e-6
0.020183663636815608	1.4830057771131993e-6
0.020230191786782717	1.4830057781192847e-6
0.02027682719521282	1.4830057791300142e-6
0.02032357010936222	1.4830057801454091e-6
0.02037042077705718	1.4830057811654905e-6
0.020417379446695295	1.4830057821902805e-6
0.020464446367246737	1.4830057832198008e-6
0.020511621788255656	1.4830057842540729e-6
0.020558905959841414	1.483005785293119e-6
0.020606299132700005	1.4830057863369612e-6
0.02065380155810529	1.4830057873856219e-6
0.020701413487910426	1.4830057884391225e-6
0.020749135174549096	1.4830057894974863e-6
0.020796966871036958	1.483005790560735e-6
0.020844908830972887	1.4830057916288914e-6
0.020892961308540396	1.4830057927019784e-6
0.020941124558508925	1.483005793780018e-6
0.020989398836235244	1.4830057948630343e-6
0.021037784397664752	1.4830057959510494e-6
0.021086281499332896	1.4830057970440864e-6
0.021134890398366465	1.4830057981421687e-6
0.021183611352485022	1.4830057992453194e-6
0.02123244462000219	1.483005800353562e-6
0.02128139045982712	1.4830058014669201e-6
0.021330449131465763	1.4830058025854176e-6
0.021379620895022326	1.4830058037090771e-6
0.021428906011200583	1.4830058048379239e-6
0.021478304741305344	1.483005805971981e-6
0.021527817347243728	1.4830058071112722e-6
0.02157744409152667	1.4830058082558225e-6
0.0216271852372702	1.4830058094056562e-6
0.02167704104819695	1.483005810560797e-6
0.021727011788637444	1.4830058117212693e-6
0.02177709772353159	1.4830058128870984e-6
0.021827299118430014	1.4830058140583086e-6
0.02187761623949553	1.4830058152349253e-6
0.021928049353504484	1.4830058164169725e-6
0.021978598727848252	1.4830058176044762e-6
0.022029264630534562	1.4830058187974612e-6
0.022080047330189003	1.4830058199959524e-6
0.022130947096056376	1.4830058211999755e-6
0.022181964198002193	1.4830058224095563e-6
0.02223309890651403	1.4830058236247203e-6
0.022284351492703042	1.4830058248454934e-6
0.022335722228305314	1.483005826071901e-6
0.0223872113856834	1.4830058273039697e-6
0.022438819237827663	1.4830058285417254e-6
0.022490546058357815	1.4830058297851944e-6
0.022542392121524292	1.4830058310344028e-6
0.022594357702209782	1.483005832289377e-6
0.022646443075930594	1.4830058335501444e-6
0.022698648518838224	1.483005834816731e-6
0.022750974307720707	1.483005836089164e-6
0.022803420720004186	1.4830058373674703e-6
0.0228559880337543	1.483005838651677e-6
0.022908676527677734	1.4830058399418112e-6
0.02296148648112362	1.4830058412379002e-6
0.02301441817408509	1.4830058425399723e-6
0.02306747188720069	1.4830058438480542e-6
0.023120647901755952	1.4830058451621737e-6
0.023173946499684784	1.483005846482359e-6
0.023227367963571076	1.4830058478086382e-6
0.02328091257665008	1.483005849141039e-6
0.023334580622810033	1.4830058504795901e-6
0.02338837238659355	1.4830058518243195e-6
0.023442288153199226	1.4830058531752558e-6
0.02349632820848307	1.4830058545324278e-6
0.023550492838960102	1.4830058558958646e-6
0.02360478233180577	1.4830058572655944e-6
0.023659196974857587	1.4830058586416468e-6
0.023713737056616554	1.4830058600240503e-6
0.02376840286624877	1.4830058614128354e-6
0.023823194693586902	1.4830058628080304e-6
0.02387811282913178	1.4830058642096651e-6
0.023933157564053877	1.48300586561777e-6
0.02398832919019491	1.4830058670323743e-6
0.024043628000069334	1.483005868453508e-6
0.024099054286865956	1.4830058698812008e-6
0.024154608344449404	1.4830058713154845e-6
0.024210290467361787	1.4830058727563879e-6
0.024266100950824154	1.4830058742039424e-6
0.02432204009073816	1.4830058756581785e-6
0.024378108183687526	1.4830058771191272e-6
0.024434305526939724	1.4830058785868193e-6
0.024490632418447456	1.4830058800612858e-6
0.02454708915685031	1.4830058815425584e-6
0.024603676041476275	1.483005883030668e-6
0.0246603933723434	1.4830058845256464e-6
0.024717241450161305	1.4830058860275254e-6
0.024774220576332863	1.483005887536337e-6
0.024831331052955704	1.4830058890521125e-6
0.024888573182823916	1.4830058905748849e-6
0.024945947269429548	1.4830058921046859e-6
0.025003453616964322	1.483005893641548e-6
0.025061092530321138	1.483005895185504e-6
0.025118864315095808	1.4830058967365869e-6
0.025176769277588558	1.483005898294829e-6
0.025234807724805755	1.4830058998602635e-6
0.02529297996446145	1.4830059014329242e-6
0.025351286304979084	1.4830059030128435e-6
0.02540972705549305	1.4830059046000558e-6
0.025468302525850417	1.483005906194594e-6
0.02552701302661247	1.4830059077964922e-6
0.02558585886905645	1.4830059094057849e-6
0.025644840365177175	1.4830059110225052e-6
0.025703957827688632	1.4830059126466884e-6
0.025763211570025753	1.4830059142783686e-6
0.025822601906345957	1.4830059159175798e-6
0.025882129151530917	1.4830059175643573e-6
0.025941793621188137	1.483005919218736e-6
0.026001595631652722	1.4830059208807511e-6
0.02606153549998895	1.4830059225504381e-6
0.026121613543992065	1.4830059242278315e-6
0.02618183008218985	1.4830059259129673e-6
0.02624218543384442	1.4830059276058819e-6
0.026302679918953815	1.4830059293066103e-6
0.0263633138582538	1.483005931015189e-6
0.02642408757321946	1.4830059327316539e-6
0.02648500138606701	1.4830059344560419e-6
0.02654605561975539	1.483005936188389e-6
0.0266072505979881	1.483005937928733e-6
0.026668586645214792	1.4830059396771093e-6
0.026730064086633115	1.4830059414335562e-6
0.026791683248190316	1.48300594319811e-6
0.026853444456585076	1.4830059449708092e-6
0.026915348039269153	1.4830059467516905e-6
0.026977394324449205	1.483005948540792e-6
0.027039583641088435	1.4830059503381519e-6
0.02710191631890843	1.4830059521438074e-6
0.027164392688390823	1.483005953957798e-6
0.027227013080779128	1.4830059557801613e-6
0.027289777828080404	1.4830059576109364e-6
0.027352687263067124	1.4830059594501622e-6
0.02741574171927882	1.4830059612978769e-6
0.027478941531023975	1.4830059631541208e-6
0.02754228703338166	1.4830059650189324e-6
0.027605778562203462	1.483005966892352e-6
0.027669416454115112	1.4830059687744184e-6
0.02773320104651841	1.4830059706651723e-6
0.027797132677592883	1.4830059725646536e-6
0.027861211686297706	1.4830059744729022e-6
0.02792543841237338	1.4830059763899593e-6
0.02798981319634363	1.4830059783158653e-6
0.028054336379517132	1.4830059802506605e-6
0.028119008303989407	1.483005982194386e-6
0.028183829312644536	1.4830059841470838e-6
0.028248799749157075	1.4830059861087945e-6
0.02831391995799379	1.4830059880795603e-6
0.028379190284415566	1.4830059900594227e-6
0.028444611074479154	1.4830059920484238e-6
0.028510182675039096	1.4830059940466058e-6
0.028575905433749466	1.4830059960540108e-6
0.02864177969906581	1.483005998070682e-6
0.028707805820246905	1.483006000096661e-6
0.028773984147356695	1.4830060021319919e-6
0.028840315031266057	1.4830060041767175e-6
0.02890679882365476	1.4830060062308813e-6
0.028973435877013228	1.4830060082945263e-6
0.029040226544644512	1.4830060103676968e-6
0.029107171180666053	1.4830060124504367e-6
0.029174270140011675	1.4830060145427902e-6
0.029241523778433354	1.4830060166448015e-6
0.029308932452503215	1.483006018756515e-6
0.029376496519615308	1.4830060208779758e-6
0.02944421633798762	1.4830060230092292e-6
0.029512092266663854	1.4830060251503197e-6
0.029580124665515465	1.483006027301293e-6
0.029648313895243424	1.4830060294621947e-6
0.029716660317380267	1.483006031633071e-6
0.029785164294291896	1.4830060338139675e-6
0.029853826189179603	1.48300603600493e-6
0.02992264636608189	1.4830060382060066e-6
0.029991625189876515	1.4830060404172424e-6
0.030060763026282307	1.4830060426386846e-6
0.03013006024186122	1.483006044870381e-6
0.03019951720402016	1.4830060471123778e-6
0.030269134281013063	1.4830060493647233e-6
0.030338911841942703	1.4830060516274656e-6
0.0304088502567628	1.4830060539006523e-6
0.03047894989627983	1.4830060561843313e-6
0.030549211132155137	1.483006058478551e-6
0.030619634336906773	1.4830060607833608e-6
0.03069021988391158	1.483006063098809e-6
0.03076096814740708	1.483006065424945e-6
0.03083187950249355	1.4830060677618173e-6
0.030902954325135904	1.483006070109477e-6
0.03097419299216581	1.4830060724679724e-6
0.031045595881283555	1.4830060748373546e-6
0.031117163371060186	1.483006077217673e-6
0.031188895840939368	1.4830060796089783e-6
0.03126079367123956	1.4830060820113217e-6
0.031332857243155855	1.4830060844247539e-6
0.031405086938762185	1.4830060868493262e-6
0.03147748314101316	1.4830060892850893e-6
0.03155004623374628	1.4830060917320954e-6
0.03162277660168379	1.4830060941903968e-6
0.03169567463043492	1.4830060966600446e-6
0.031768740706497704	1.4830060991410922e-6
0.03184197521726125	1.4830061016335921e-6
0.031915378551007616	1.4830061041375962e-6
0.031988951096913985	1.4830061066531585e-6
0.03206269324505466	1.4830061091803323e-6
0.03213660538640318	1.483006111719171e-6
0.032210687912834345	1.4830061142697283e-6
0.03228494121712636	1.4830061168320584e-6
0.03235936569296283	1.483006119406216e-6
0.03243396173493494	1.4830061219922552e-6
0.032508729738543435	1.483006124590231e-6
0.032583670100200884	1.4830061272001987e-6
0.03265878321723358	1.4830061298222131e-6
0.03273406948788383	1.4830061324563304e-6
0.032809529311311904	1.4830061351026061e-6
0.03288516308759831	1.483006137761097e-6
0.03296097121774578	1.4830061404318583e-6
0.03303695410368149	1.4830061431149479e-6
0.03311311214825911	1.4830061458104216e-6
0.033189445755261046	1.4830061485183373e-6
0.03326595532940045	1.483006151238752e-6
0.033342641276323505	1.4830061539717236e-6
0.03341950400261143	1.4830061567173098e-6
0.03349654391578278	1.4830061594755696e-6
0.03357376142429547	1.4830061622465609e-6
0.03365115693754908	1.4830061650303423e-6
0.03372873086588689	1.4830061678269732e-6
0.03380648362059817	1.4830061706365126e-6
0.033884415613920256	1.4830061734590202e-6
0.03396252725904085	1.4830061762945557e-6
0.03404081897010009	1.48300617914318e-6
0.034119291162192866	1.483006182004953e-6
0.03419794425137089	1.4830061848799351e-6
0.03427677865464505	1.4830061877681874e-6
0.034355794789987466	1.4830061906697714e-6
0.03443499307633384	1.4830061935847485e-6
0.034514373933585626	1.4830061965131805e-6
0.03459393778261219	1.4830061994551296e-6
0.034673685045253165	1.4830062024106584e-6
0.03475361614432058	1.483006205379829e-6
0.03483373150360118	1.4830062083627047e-6
0.03491403154785861	1.4830062113593489e-6
0.03499451670283573	1.4830062143698249e-6
0.03507518739525679	1.4830062173941965e-6
0.035156044052829814	1.4830062204325282e-6
0.03523708710424871	1.4830062234848843e-6
0.0353183169791957	1.483006226551329e-6
0.03539973410834346	1.4830062296319282e-6
0.03548133892335755	1.4830062327267468e-6
0.03556313185689853	1.4830062358358503e-6
0.03564511334262443	1.4830062389593046e-6
0.035727283815192884	1.4830062420971763e-6
0.03580964371026361	1.4830062452495318e-6
0.03589219346450052	1.4830062484164376e-6
0.03597493351557424	1.4830062515979618e-6
0.03605786430216423	1.483006254794171e-6
0.03614098626396133	1.483006258005133e-6
0.03622429984166986	1.483006261230917e-6
0.03630780547701014	1.4830062644715897e-6
0.036391503612720706	1.4830062677272208e-6
0.03647539469256078	1.4830062709978795e-6
0.03655947916131248	1.4830062742836342e-6
0.03664375746478333	1.483006277584556e-6
0.036728230049808464	1.4830062809007142e-6
0.036812897364253146	1.4830062842321789e-6
0.03689775985701503	1.4830062875790208e-6
0.036982817978026626	1.4830062909413113e-6
0.0370680721782576	1.4830062943191211e-6
0.03715352290971726	1.4830062977125227e-6
0.03723917062545685	1.4830063011215873e-6
0.03732501577957206	1.4830063045463873e-6
0.03741105882720533	1.4830063079869955e-6
0.037497300224548356	1.483006311443485e-6
0.037583740428844416	1.4830063149159288e-6
0.03767037989839089	1.483006318404401e-6
0.0377572190925416	1.4830063219089752e-6
0.03784425847170934	1.4830063254297252e-6
0.03793149849736819	1.4830063289667269e-6
0.038018939632056124	1.4830063325200546e-6
0.038106582339377304	1.4830063360897835e-6
0.03819442708400466	1.4830063396759897e-6
0.03828247433168226	1.483006343278749e-6
0.03837072454922788	1.483006346898138e-6
0.03845917820453535	1.4830063505342334e-6
0.038547835766577186	1.4830063541871121e-6
0.03863669770540691	1.4830063578568519e-6
0.038725764492161724	1.4830063615435306e-6
0.03881503659906482	1.4830063652472258e-6
0.03890451449942807	1.4830063689680166e-6
0.03899419866765434	1.4830063727059823e-6
0.039084089579240214	1.4830063764612013e-6
0.039174187710778303	1.4830063802337539e-6
0.03926449353995999	1.4830063840237194e-6
0.03935500754557775	1.4830063878311786e-6
0.03944573020752785	1.4830063916562125e-6
0.03953666200681279	1.4830063954989022e-6
0.03962780342554395	1.4830063993593288e-6
0.03971915494694403	1.4830064032375742e-6
0.039810717055349734	1.483006407133721e-6
0.03990249023621421	1.4830064110478511e-6
0.03999447497610976	1.4830064149800489e-6
0.04008667176273028	1.483006418930396e-6
0.040179081084894	1.483006422898978e-6
0.04027170343254591	1.4830064268858777e-6
0.0403645392967605	1.4830064308911802e-6
0.04045758916974426	1.4830064349149701e-6
0.040550853544838394	1.483006438957333e-6
0.040644332916521274	1.483006443018355e-6
0.04073802778041128	1.4830064470981216e-6
0.04083193863326921	1.4830064511967198e-6
0.040926065973001094	1.4830064553142361e-6
0.04102041029866068	1.483006459450758e-6
0.04111497211045223	1.4830064636063734e-6
0.04120975190973302	1.48300646778117e-6
0.041304750199016145	1.4830064719752372e-6
0.04139996748197304	1.4830064761886628e-6
0.04149540426343631	1.4830064804215372e-6
0.04159106104940221	1.4830064846739492e-6
0.04168693834703355	1.4830064889459895e-6
0.041783036664662175	1.4830064932377488e-6
0.041879356511791845	1.4830064975493178e-6
0.04197589839910075	1.4830065018807885e-6
0.04207266283844442	1.4830065062322523e-6
0.042169650342858224	1.4830065106038014e-6
0.04226686142656031	1.4830065149955288e-6
0.04236429660495411	1.4830065194075275e-6
0.0424619563946313	1.4830065238398908e-6
0.04255984131337431	1.4830065282927136e-6
0.04265795188015928	1.4830065327660892e-6
0.04275628861515862	1.4830065372601132e-6
0.042854852039743964	1.483006541774881e-6
0.042953642676488726	1.4830065463104878e-6
0.043052661049171076	1.48300655086703e-6
0.043151907682776526	1.483006555444604e-6
0.04325138310350088	1.4830065600433076e-6
0.04335108783875289	1.4830065646632375e-6
0.04345102241715717	1.4830065693044923e-6
0.04355118736855686	1.4830065739671702e-6
0.04365158322401661	1.48300657865137e-6
0.04375221051582521	1.4830065833571911e-6
0.04385306977749858	1.4830065880847336e-6
0.043954161543782455	1.483006592834097e-6
0.04405548635065534	1.483006597605383e-6
0.044157044735331254	1.4830066023986921e-6
0.04425883723626267	1.483006607214126e-6
0.044360864393143254	1.483006612051787e-6
0.044463126746910886	1.4830066169117777e-6
0.04456562483975033	1.4830066217942014e-6
0.04466835921509633	1.483006626699161e-6
0.04477133041763626	1.4830066316267612e-6
0.04487453899331323	1.483006636577106e-6
0.0449779854893288	1.4830066415503005e-6
0.04508167045414603	1.4830066465464508e-6
0.04518559443749224	1.4830066515656619e-6
0.04528975799036209	1.4830066566080405e-6
0.04539416166502032	1.483006661673694e-6
0.045498806015004875	1.4830066667627295e-6
0.04560369159512962	1.4830066718752548e-6
0.04570881896148752	1.4830066770113786e-6
0.04581418867145335	1.4830066821712098e-6
0.045919801283686876	1.4830066873548575e-6
0.0460256573581356	1.4830066925624322e-6
0.04613175745603795	1.483006697794044e-6
0.04623810213992603	1.4830067030498033e-6
0.046344691973628796	1.4830067083298228e-6
0.046451527522274945	1.4830067136342135e-6
0.04655860935229589	1.4830067189630884e-6
0.04666593803142887	1.48300672431656e-6
0.046773514128719815	1.4830067296947421e-6
0.04688133821452653	1.4830067350977493e-6
0.04698941086052153	1.4830067405256952e-6
0.04709773263969529	1.4830067459786956e-6
0.047206304126359046	1.483006751456866e-6
0.04731512589614805	1.4830067569603225e-6
0.04742419852602446	1.483006762489182e-6
0.047533522594280536	1.4830067680435612e-6
0.04764309868054156	1.4830067736235788e-6
0.04775292736576909	1.4830067792293521e-6
0.047863009232263824	1.483006784861001e-6
0.047973344863668915	1.483006790518644e-6
0.04808393484497285	1.4830067962024018e-6
0.04819477976251274	1.483006801912395e-6
0.04830588020397726	1.4830068076487439e-6
0.04841723675840994	1.4830068134115708e-6
0.0485288500162121	1.4830068192009978e-6
0.048640720569146166	1.4830068250171475e-6
0.04875284901033863	1.4830068308601438e-6
0.048865235934283366	1.4830068367301096e-6
0.04897788193684462	1.4830068426271704e-6
0.04909078761526031	1.4830068485514505e-6
0.04920395356814509	1.4830068545030763e-6
0.0493173803954936	1.4830068604821734e-6
0.049431068698683536	1.483006866488869e-6
0.04954501908047903	1.4830068725232897e-6
0.0496592321450336	1.4830068785855647e-6
0.04977370849789361	1.4830068846758218e-6
0.049888448746001214	1.4830068907941902e-6
0.05000345349769786	1.4830068969408e-6
0.05011872336272722	1.4830069031157811e-6
0.050234258952238715	1.4830069093192647e-6
0.05035006087879047	1.4830069155513823e-6
0.05046612975635284	1.483006921812266e-6
0.0505824662003114	1.4830069281020494e-6
0.050699070827470445	1.4830069344208644e-6
0.050815944256056046	1.483006940768846e-6
0.050933087105719546	1.483006947146129e-6
0.05105049999754062	1.4830069535528476e-6
0.051168183554030786	1.4830069599891388e-6
0.05128613839913648	1.4830069664551384e-6
0.051404365158242614	1.4830069729509841e-6
0.051522864458175645	1.483006979476813e-6
0.05164163692720711	1.4830069860327638e-6
0.051760683195056764	1.4830069926189757e-6
0.05188000389289612	1.4830069992355881e-6
0.051999599653351596	1.4830070058827417e-6
0.052119471110508055	1.483007012560577e-6
0.05223961889991197	1.4830070192692362e-6
0.05236004365857504	1.4830070260088607e-6
0.05248074602497726	1.4830070327795944e-6
0.05260172663907063	1.4830070395815803e-6
0.05272298614228227	1.4830070464149629e-6
0.05284452517751805	1.4830070532798869e-6
0.05296634438916578	1.4830070601764986e-6
0.053088444423098846	1.483007067104943e-6
0.053210825926679424	1.4830070740653677e-6
0.05333348954876211	1.4830070810579207e-6
0.053456435939697164	1.48300708808275e-6
0.053579665751334174	1.483007095140004e-6
0.05370317963702527	1.4830071022298332e-6
0.05382697825162884	1.483007109352388e-6
0.05395106225151276	1.4830071165078187e-6
0.0540754322945581	1.4830071236962773e-6
0.05420008904016239	1.4830071309179163e-6
0.054325033149243335	1.4830071381728895e-6
0.05445026528424212	1.48300714546135e-6
0.054575786109127104	1.4830071527834527e-6
0.05470159628939716	1.4830071601393525e-6
0.05482769649208539	1.4830071675292057e-6
0.054954087385762455	1.4830071749531691e-6
0.05508076964054035	1.4830071824114001e-6
0.05520774392807573	1.4830071899040566e-6
0.05533501092157368	1.4830071974312982e-6
0.055462571295791074	1.4830072049932835e-6
0.05559042572704037	1.483007212590174e-6
0.055718574893192985	1.4830072202221297e-6
0.05584701947368309	1.4830072278893133e-6
0.055975760149511014	1.483007235591887e-6
0.05610479760324706	1.4830072433300144e-6
0.05623413251903491	1.4830072511038591e-6
0.05636376558259546	1.4830072589135863e-6
0.05649369748123025	1.4830072667593624e-6
0.056623928903825345	1.4830072746413525e-6
0.056754460540854715	1.4830072825597244e-6
0.05688529308438416	1.483007290514646e-6
0.05701642722807475	1.4830072985062856e-6
0.057147863667186716	1.4830073065348137e-6
0.057279603098582925	1.4830073146003995e-6
0.05741164622073277	1.4830073227032145e-6
0.057543993733715694	1.4830073308434302e-6
0.05767664633922509	1.48300733902122e-6
0.05780960474057181	1.4830073472367568e-6
0.05794286964268812	1.483007355490215e-6
0.05807644175213121	1.4830073637817692e-6
0.05821032177708716	1.4830073721115956e-6
0.05834451042737448	1.483007380479871e-6
0.05847900841444809	1.4830073888867725e-6
0.05861381645140288	1.4830073973324787e-6
0.05874893525297769	1.483007405817169e-6
0.0588843655355589	1.4830074143410227e-6
0.05902010801718445	1.4830074229042209e-6
0.0591561634175474	1.483007431506945e-6
0.059292532458	1.4830074401493776e-6
0.05942921586155727	1.483007448831702e-6
0.05956621435290106	1.4830074575541021e-6
0.059703528658383694	1.4830074663167636e-6
0.059841159506031985	1.4830074751198712e-6
0.05997910762555094	1.4830074839636126e-6
0.060117373748327825	1.4830074928481753e-6
0.06025595860743578	1.4830075017737468e-6
0.060394862937638	1.4830075107405172e-6
0.06053408747539136	1.4830075197486766e-6
0.06067363295885056	1.4830075287984158e-6
0.060813500127871796	1.4830075378899266e-6
0.060953689724016935	1.4830075470234024e-6
0.061094202490557206	1.4830075561990366e-6
0.06123503917247737	1.4830075654170234e-6
0.06137620051647943	1.4830075746775588e-6
0.06151768727098683	1.4830075839808389e-6
0.06165950018614822	1.483007593327061e-6
0.061801640013841606	1.4830076027164237e-6
0.06194410750767815	1.4830076121491262e-6
0.062086903423006344	1.4830076216253679e-6
0.062230028516915954	1.4830076311453499e-6
0.06237348354824192	1.4830076407092743e-6
0.06251726927756858	1.4830076503173441e-6
0.06266138646723353	1.4830076599697627e-6
0.0628058358813318	1.483007669666735e-6
0.06295061828571975	1.4830076794084669e-6
0.06309573444801933	1.4830076891951645e-6
0.06324118513762193	1.4830076990270357e-6
0.0633869711256927	1.4830077089042888e-6
0.06353309318517436	1.4830077188271335e-6
0.06367955209079158	1.4830077287957804e-6
0.06382634861905485	1.4830077388104402e-6
0.06397348354826482	1.483007748871326e-6
0.06412095765851615	1.4830077589786504e-6
0.06426877173170198	1.483007769132629e-6
0.06441692655151772	1.483007779333476e-6
0.06456542290346556	1.4830077895814083e-6
0.06471426157485831	1.4830077998766425e-6
0.06486344335482384	1.483007810219398e-6
0.06501296903430906	1.4830078206098936e-6
0.06516283940608428	1.48300783104835e-6
0.06531305526474723	1.4830078415349877e-6
0.0654636174067275	1.48300785207003e-6
0.06561452663029053	1.4830078626537002e-6
0.06576578373554205	1.4830078732862223e-6
0.06591738952443213	1.4830078839678223e-6
0.06606934480075961	1.4830078946987265e-6
0.06622165037017619	1.483007905479162e-6
0.0663743070401909	1.4830079163093584e-6
0.06652731562017412	1.4830079271895449e-6
0.06668067692136222	1.483007938119952e-6
0.06683439175686146	1.4830079491008121e-6
0.06698846094165266	1.4830079601323575e-6
0.06714288529259523	1.4830079712148222e-6
0.06729766562843179	1.4830079823484418e-6
0.0674528027697922	1.4830079935334517e-6
0.06760829753919818	1.4830080047700898e-6
0.0677641507610675	1.4830080160585938e-6
0.06792036326171846	1.4830080273992035e-6
0.06807693586937413	1.4830080387921594e-6
0.06823386941416697	1.4830080502377027e-6
0.06839116472814293	1.4830080617360767e-6
0.06854882264526617	1.483008073287525e-6
0.06870684400142321	1.4830080848922922e-6
0.06886522963442762	1.4830080965506254e-6
0.06902398038402419	1.4830081082627706e-6
