0.23806911880304433	0.0000959344302688362
0.24307897718468645	0.00009055699694343763
0.25513981180957543	0.0000670816647433847
0.26920795959802675	0.0000469059366442802
0.28533120972351433	0.000035256964275655515
0.3034843805372521	0.000026601695508631704
0.32164034931196603	0.00002022454742554574
0.3397854060388724	0.000014926515951026334
0.3670523051914383	0.000010822563471408998
0.39130433144309897	8.465994648992836e-6
0.418598930409329	6.618660223315382e-6
0.4489249502170956	5.016875025262686e-6
0.4792581647816579	3.877888206051673e-6
0.5096003727922156	3.071714128261333e-6
0.5399459383559442	2.4554574646342522e-6
0.5703082916855305	2.0545399189252943e-6
0.6006798782863385	1.762802078864079e-6
0.6310548224403174	1.5263658254139672e-6
0.6614264090411254	1.3096269512029198e-6
0.6918013531951047	1.133972920910852e-6
0.7221721004076194	9.707337439551383e-7
0.74343296647764845	8.738457539071249e-7
0.8072289949004215	6.611548382168312e-7
0.8376064572192792	5.764117729038104e-7
0.8679855983147228	5.048304696569507e-7
0.898367257575045	4.4517714361909445e-7
0.92874740593644	3.909627748543395e-7
0.9586012953664138	3.4428294930870885e-7
1.0016732929430688	2.970058134462373e-7
1.0320650248629054	2.691848280673337e-7
1.0624525598412777	2.412007031101003e-7
1.0928451311494069	2.191067339011034e-7
1.1232360236809509	1.9812981131720719e-7
1.153629434377373	1.8039251316225308e-7
1.1840278814035525	1.6650848013477675e-7
1.2144280072063179	1.5439643173452892e-7
1.2448289723973758	1.4349266084963038e-7
1.2752265800352625	1.321466047258503e-7
1.3056275452263208	1.228141591183939e-7
1.3360360649120146	1.165103791965339e-7
1.3664454239860014	1.1078279546074065e-7
1.3968606587780382	1.0703374367788919e-7
1.4272750541817825	1.0317573810772251e-7
1.4576978434684548	1.0175358686761911e-7
1.4881273478614705	1.0220075154998921e-7
1.5185602098076576	1.035916048716818e-7
1.5490006262484805	1.0718124069834126e-7
1.5794452396307673	1.1216842860215851e-7
1.6098982468959832	1.200985504778509e-7
1.6403638449855922	1.330692799974693e-7
1.67085546411228	1.5825418306959613e-7
1.6983336792675747	2.0386558544950435e-7
1.7197265391466576	2.627823907378687e-7
1.7197265391466576	2.627823907378687e-7
1.731994548792031	3.419822554141705e-7
1.7442734005361874	4.583720354702993e-7
1.753475194696743	5.596972276339184e-7
1.7535612319967615	7.072691518256628e-7
#17.579411601089422	9.803070379172992e-7
#17.65965292494604	1.3326070257142115e-6
#17.660555267360873	1.703300588066814e-6
#17.671900999119455	2.3626946810680264e-6
#17.723866129350366	3.321217582862255e-6
1.756	3.3e-6
#17.69508910070991	5.2036201951441135e-6
#17.726850154731512	7.477997688997025e-6
#17.657026339079618	0.000010292832369911008
#17.67856014624287	0.000014455041989427261
#17.680210943218842	0.000022647472988318944
#17.61040181686207	0.00003129712875828743
#17.551130511031996	0.00004815828758243628
#17.461085131914682	0.00006744425134652163
#17.41683097117686	0.0000951921820078736
#2.3806911880304433	0.0000959344302688362
