# m4 (GeV) vs C/Lambda^2 (GeV^-2) (90%CL from atmospheric neutrino mass spliting NuFit 5.2)
0.001	4.2416387648717933e-14
0.0012589254117941675	4.75919697066874e-14
0.001584893192461114	5.339906828748326e-14
0.001995262314968879	5.991474006108694e-14
0.0025118864315095794	6.72254440332447e-14
0.0031622776601683794	7.542818880394438e-14
0.003981071705534973	8.463181981259834e-14
0.005011872336272725	9.495846365089389e-14
0.00630957344480193	1.065451486084651e-13
0.007943282347242814	1.1954562295504302e-13
0.01	1.341323950865827e-13
0.012589254117941675	1.5049902260686782e-13
0.01584893192461114	1.688626807193141e-13
0.0199526231496888	1.8946704400997072e-13
0.025118864315095808	2.1258551986122945e-13
0.03162277660168379	2.38524876401676e-13
0.039810717055349734	2.676293131327754e-13
0.05011872336272725	3.002850282471328e-13
0.06309573444801933	3.3692534324386936e-13
0.07943282347242818	3.7803645284164484e-13
0.1	4.2416387648717936e-13
0.12589254117941676	4.75919697066874e-13
0.15848931924611143	5.339906828748327e-13
0.19952623149688808	5.991474006108697e-13
0.25118864315095824	6.722544403324474e-13
0.31622776601683794	7.542818880394438e-13
0.3981071705534973	8.463181981259835e-13
0.5011872336272725	9.495846365089388e-13
0.6309573444801936	1.0654514860846515e-12
0.7943282347242822	1.1954562295504307e-12
1.	1.341323950865827e-12
1.2589254117941675	1.5049902260686781e-12
1.584893192461114	1.6886268071931408e-12
1.9952623149688808	1.8946704400997078e-12
2.5118864315095824	2.125855198612295e-12
3.1622776601683795	2.38524876401676e-12
3.981071705534973	2.676293131327754e-12
5.011872336272725	3.0028502824713284e-12
6.309573444801936	3.3692534324386947e-12
7.943282347242821	3.780364528416449e-12
10.	4.2416387648717936e-12
12.589254117941687	4.759196970668742e-12
15.848931924611142	5.339906828748327e-12
19.952623149688787	5.9914740061086945e-12
25.11886431509582	6.7225444033244735e-12
31.622776601683793	7.542818880394437e-12
39.81071705534978	8.46318198125984e-12
50.11872336272725	9.49584636508939e-12
63.09573444801943	1.0654514860846521e-11
79.43282347242821	1.1954562295504307e-11
100.	1.3413239508658269e-11
