# m4 (GeV) Ue4^2  90%CL. Source: 2208.00416
0.14943389754823755	0.9899193812787836
#0.14908604951414506	0.2414072134031728
#0.14908604951414506	0.0925497226214174
#0.14908604951414506	0.03548133892335764
#0.14975118528992892	0.009630794842626071
#0.14800205796604338	0.0019992846682756428
#0.14942580805907257	0.0005536634693724999
0.14943389754823755	0.00015662077488490724
0.1503884572697004	0.0000962811035221283
0.16937448833981017	0.000047670849201825026
0.1976391634821042	0.000018103999893288517
0.24038402422963778	8.81675051762889e-6
0.2775794954100237	4.78448052403693e-6
0.3147749665904096	3.164224214990272e-6
0.3519704377707955	2.1998624649051255e-6
0.3891659089511814	1.589065816428556e-6
0.4263613801315673	1.1625927212750533e-6
0.46355685131195323	8.950983329693722e-7
0.5007523224923391	7.190820132285225e-7
0.537947793672725	5.58360233345365e-7
0.575143264853111	4.461841014738777e-7
0.6123387360334969	3.622746127386379e-7
0.6495342072138828	2.9508460346622577e-7
0.6867296783942687	2.4292450776086153e-7
0.7239251495746546	2.055881395104756e-7
0.7611206207550405	1.7981867410226558e-7
0.7983160919354264	1.6151462602625722e-7
0.8355115631158123	1.3844521170679194e-7
0.8727070342961982	1.1943007433745222e-7
0.9099025054765841	1.0524021577067931e-7
0.94709797665697	9.543623851567163e-8
0.984293447837356	8.535794014090221e-8
1.0214889190177419	7.757088327355372e-8
1.0586843901981278	7.102068219715425e-8
1.0958798613785137	6.495451277156271e-8
1.1330753325588996	6.087667491331316e-8
1.1702708037392855	5.585476805384127e-8
1.2074662749196716	5.1629851348190226e-8
1.2446617461000575	5.0329446868646776e-8
1.2818572172804434	4.657194679237781e-8
1.3190526884608293	4.420845577121414e-8
1.3562481596412153	4.309497447275209e-8
1.3934436308216012	4.112592188304492e-8
1.430639102001987	4.05615623165328e-8
1.467834573182373	4.0951441477575386e-8
1.505030044362759	4.245844091926168e-8
1.5422255155431448	4.259404470833505e-8
1.5794209867235307	4.259404470833505e-8
1.6166164579039166	4.472837191175342e-8
1.6538119290843025	4.859470178308255e-8
1.6910074002646884	5.102971340660512e-8
1.7282028714450743	5.609274655290772e-8
1.7653983426254602	6.564859889761837e-8
1.8025938138058462	8.128487050112355e-8
1.839789284986232	1.0182905656991512e-7
1.8991823144352096	1.5257349893538736e-7
1.9135735156596336	2.1439079427201656e-7
1.9337923848784797	5.656478768167933e-7
1.9401043436242422	1.1696162886109447e-6
1.937850072643613	2.844147116734676e-6
#1.9336233145549326	6.201095445529747e-6
#1.9317635409959135	0.00001869380857043168
#1.9304805480143545	0.00006717775722392672
#1.9284015492989663	0.00009324089079692034
#1.8995301624693024	0.00013866224005955964
#1.8262636591024553	0.00021091189269187839
#1.7890681879220693	0.00025511138161849465
#1.7518727167416834	0.00030563570048109035
#1.7146772455612975	0.0003626801690796428
#1.6774817743809116	0.0004290013884469237
#1.6402863032005257	0.0005026191912956865
#1.6030908320201398	0.0005789400907714572
#1.565895360839754	0.0006811777395148318
#1.528699889659368	0.0007913122894800189
#1.491504418478982	0.0009153536576773181
#1.4543089472985962	0.0010861971255698214
#1.4171134761182103	0.0012658462296321086
#1.3799180049378243	0.0015458389188450973
#1.3427225337574384	0.0019324266252790572
#1.3055270625770525	0.002259228486952271
#1.2683315913966666	0.002773649033479345
#1.2311361202162807	0.0033620448180298607
#1.1939406490358948	0.003981071705534981
#1.156745177855509	0.004825607470967309
#1.119549706675123	0.005769032859442387
#1.082354235494737	0.006904236290625036
#1.0451587643143512	0.008413480733818196
#1.0079632931339653	0.010450686038493216
#0.9707678219535794	0.013050344104525055
#0.9335723507731934	0.016279366932101046
#0.8934785311891411	0.020965318173689428
#0.8591814084124216	0.02646029929259404
#0.8219859372320357	0.033896170199713936
#0.7847904660516498	0.04402582297584985
#0.7475949948712639	0.058660134105638646
#0.710399523690878	0.07949950626976532
#0.6732040525104921	0.1063766851279709
#0.6360085813301062	0.14098533977090116
#0.5988131101497203	0.1935239384532576
#0.5616176389693344	0.2762963332996578
#0.5244221677889483	0.4142378290618478
#0.47057852790712007	0.7410417004925879
#0.4472565306446028	0.9926832006957722
