5 0.0004912281 1.534516e-05
10 0.0002422232 2.356009e-06
15 0.000210303 2.852664e-06
20 0.0002470208 2.554021e-06
30 0.0003078862 2.57904e-06
50 0.000824440 5.739265e-06
