# 90%CL limit on the coefficient d [GeV^-1] of the dim-6 operator that would induce a nu-tau magnetic moment from SK atmospheric data as a function of M4 [GeV].
# Source arXiv: 2205.02234
0.005090023370697565	5.924033542101956e-7
0.005811961706126795	5.653324267569292e-7
0.006482032546673381	5.624059118807912e-7
0.007229356981454335	5.693414048755232e-7
0.008062841707285863	5.778007163393191e-7
0.008992420289040758	5.820176239919927e-7
0.010029171548993791	5.887056742636338e-7
0.011185451605473839	5.949760754030257e-7
0.01247504113447434	6.028138186767662e-7
0.013913309609302465	6.087273512841139e-7
0.015517398475693698	6.188004099888837e-7
0.01730642544549348	6.285165317341923e-7
0.019301712343701	6.399782783274092e-7
0.021527039224381934	6.505671822198875e-7
0.024008927784032096	6.655569812279462e-7
0.02677695745014457	6.75327860579818e-7
0.02986411791215934	7.01199417606805e-7
0.033307202296299014	7.250047886827921e-7
0.03714724567019273	7.398298274181932e-7
0.04143001410343566	7.99757543952646e-7
0.04620655011276299	9.224177814146315e-7
0.05153378099251538	1.0665455375607909e-6
0.057475197280547105	1.25489691199343e-6
#0.057475197280547105	1.25489691199343e-6
0.06410160944560978	1.6780338287164336e-6
0.07300492388863145	2.529971842518645e-6
#0.07027409357571252	5.163761785120994e-6
#0.06330670215685062	7.657422232562834e-6
#0.05977686535737761	9.93072855797981e-6
