4.31424053e-1  7.53160132e-1
4.31424053e-1  6.00031389e-1
4.36535936e-1  3.01714751e-1
4.39977464e-1  1.07730766e-1
4.42055391e-1  1.31851462e-1
4.46942131e-1  5.06423580e-2
4.79672893e-1  2.74618730e-2
5.06778516e-1  2.35403740e-2
5.70131013e-1  1.65717033e-2
6.13085655e-1  1.34677600e-2
6.77647989e-1  1.00154133e-2
7.28703145e-1  8.12703932e-3
8.05440832e-1  6.05299907e-3
8.66124118e-1  4.96653419e-3
9.57333224e-1  3.66384484e-3
1.03283426e+0  2.93460935e-3
1.13786993e+0  2.22450308e-3
1.24053027e+0  1.71945619e-3
1.35245277e+0  1.34441931e-3
1.47447310e+0  1.03759557e-3
1.60750228e+0  8.11281802e-4
1.75253355e+0  6.39447990e-4
1.91064977e+0  4.89563158e-4
2.10495624e+0  3.69966132e-4
2.27096570e+0  2.95876489e-4
2.51011474e+0  2.21382309e-4
2.69923107e+0  1.90983501e-4
2.84058551e+0  1.76371967e-4
3.20825997e+0  1.51109297e-4
3.41627641e+0  1.39804959e-4
3.93496402e+0  1.30260204e-4
4.19009835e+0  1.30260204e-4
4.82627406e+0  1.30260204e-4
5.13919895e+0  1.30260204e-4
5.96614254e+0  1.30260204e-4
6.35297397e+0  1.30260204e-4
7.31753552e+0  1.30260204e-4
7.79198826e+0  1.30260204e-4
8.97503298e+0  1.30260204e-4
9.55695417e+0  1.30260204e-4
1.10079708e+1  1.34515156e-4
1.17678177e+1  1.35099779e-4
1.36078312e+1  1.42135227e-4
1.44901327e+1  1.44106761e-4
1.66901456e+1  1.49270261e-4
1.77722976e+1  1.54146177e-4
2.04706362e+1  1.59181364e-4
2.17979068e+1  1.59425195e-4
2.51074470e+1  1.67428167e-4
2.67353580e+1  1.70531793e-4
3.10373189e+1  1.76642131e-4
3.30497097e+1  1.82412149e-4
3.80675926e+1  1.88659187e-4
4.05358107e+1  1.93810508e-4
4.63250819e+1  2.29841768e-4
4.93286973e+1  2.46985560e-4
5.59327982e+1  3.39056438e-4
5.93259610e+1  3.89133186e-4
6.64807692e+1  5.50799362e-4
7.14614796e+1  6.85148699e-4
7.80925991e+1  9.63912627e-4
8.00709357e+1  1.23327408e-3
8.12198221e+1  2.21036134e-3
8.31559497e+1  5.45606232e-3
8.51382309e+1  1.33174365e-2
8.71677660e+1  3.22333836e-2
8.92456814e+1  7.54339689e-2
8.95967848e+1  4.46901915e-1
8.95967848e+1  1.81557776e-1

