6.07097041e-1  9.76161657e-4
6.41403219e-1  5.97082761e-4
6.80313940e-1  3.73408005e-4
7.24423984e-1  2.67737196e-4
7.71394025e-1  2.20452428e-4
8.21409499e-1  1.82412149e-4
8.74667866e-1  1.54470933e-4
9.31379387e-1  1.24628535e-4
9.91767956e-1  1.02474150e-4
1.05607199e+0  8.23297930e-5
1.12454535e+0  6.60063485e-5
1.19745837e+0  5.30308276e-5
1.27509891e+0  4.23378758e-5
1.35777349e+0  3.40151007e-5
1.44580850e+0  2.71564140e-5
1.53955151e+0  2.17721393e-5
1.63937261e+0  1.87502134e-5
1.74110241e+0  1.86845594e-5
1.85885099e+0  2.02686433e-5
1.97161817e+0  2.32190140e-5
1.99968499e+0  5.38425864e-5
2.00059096e+0  2.44947408e-3
2.00059096e+0  3.84093614e-5
2.00282809e+0  3.05697227e-4
2.00282809e+0  1.84471166e-4
2.00282809e+0  1.11318023e-4
2.00282809e+0  8.58552744e-4
2.00282809e+0  5.20009202e-4
2.00597613e+0  1.71800930e-3

